,sid,word,occurrence
12254,3sLTYBYs6lJsFK84t2X7wt,baby,10
12255,3sLTYBYs6lJsFK84t2X7wt,forget,5
12256,3sLTYBYs6lJsFK84t2X7wt,slow,5
12257,3sLTYBYs6lJsFK84t2X7wt,dance,5
12258,3sLTYBYs6lJsFK84t2X7wt,get,5
12259,3sLTYBYs6lJsFK84t2X7wt,move,2
12260,3sLTYBYs6lJsFK84t2X7wt,girl,2
12261,3sLTYBYs6lJsFK84t2X7wt,love,1
12262,3sLTYBYs6lJsFK84t2X7wt,addictive,1
12263,3sLTYBYs6lJsFK84t2X7wt,sorry,1
12264,3sLTYBYs6lJsFK84t2X7wt,make,1
12265,3sLTYBYs6lJsFK84t2X7wt,feel,1
12266,3sLTYBYs6lJsFK84t2X7wt,oohembe,1
12267,0QIjsbm2fh1cJ45XO9eGqq,fly,46
12268,0QIjsbm2fh1cJ45XO9eGqq,super,13
12269,0QIjsbm2fh1cJ45XO9eGqq,drunk,4
12270,0QIjsbm2fh1cJ45XO9eGqq,high,4
12271,0QIjsbm2fh1cJ45XO9eGqq,move,4
12272,0QIjsbm2fh1cJ45XO9eGqq,watch,4
12273,0QIjsbm2fh1cJ45XO9eGqq,luxury,3
12274,0QIjsbm2fh1cJ45XO9eGqq,drop,3
12275,0QIjsbm2fh1cJ45XO9eGqq,smooth,3
12276,0QIjsbm2fh1cJ45XO9eGqq,invent,3
12277,0QIjsbm2fh1cJ45XO9eGqq,woo,3
12278,0QIjsbm2fh1cJ45XO9eGqq,love,3
12279,0QIjsbm2fh1cJ45XO9eGqq,lady,3
12280,0QIjsbm2fh1cJ45XO9eGqq,sky,3
12281,0QIjsbm2fh1cJ45XO9eGqq,wake,3
12282,1AWQoqb9bSvzTjaLralEkT,dance,18
12283,1AWQoqb9bSvzTjaLralEkT,walk,9
12284,1AWQoqb9bSvzTjaLralEkT,away,9
12285,1AWQoqb9bSvzTjaLralEkT,talk,8
12286,1AWQoqb9bSvzTjaLralEkT,boy,8
12287,1AWQoqb9bSvzTjaLralEkT,quick,7
12288,1AWQoqb9bSvzTjaLralEkT,girl,6
12289,1AWQoqb9bSvzTjaLralEkT,body,5
12290,1AWQoqb9bSvzTjaLralEkT,rock,5
12291,1AWQoqb9bSvzTjaLralEkT,floor,4
12292,1AWQoqb9bSvzTjaLralEkT,day,4
12293,1AWQoqb9bSvzTjaLralEkT,break,4
12294,1AWQoqb9bSvzTjaLralEkT,play,4
12295,1AWQoqb9bSvzTjaLralEkT,stay,4
12296,1AWQoqb9bSvzTjaLralEkT,grab,4
12297,5FMXrphygZ4z3gVDHGWxgl,copa,16
12298,5FMXrphygZ4z3gVDHGWxgl,passion,4
12299,5FMXrphygZ4z3gVDHGWxgl,fashion,4
12300,5FMXrphygZ4z3gVDHGWxgl,music,4
12301,5FMXrphygZ4z3gVDHGWxgl,lose,4
12302,5FMXrphygZ4z3gVDHGWxgl,spot,3
12303,5FMXrphygZ4z3gVDHGWxgl,love,3
12304,5FMXrphygZ4z3gVDHGWxgl,fall,3
12305,5FMXrphygZ4z3gVDHGWxgl,hot,3
12306,5FMXrphygZ4z3gVDHGWxgl,copacabana,3
12307,5FMXrphygZ4z3gVDHGWxgl,dress,2
12308,5FMXrphygZ4z3gVDHGWxgl,bar,2
12309,5FMXrphygZ4z3gVDHGWxgl,wear,2
12310,5FMXrphygZ4z3gVDHGWxgl,feather,2
12311,5FMXrphygZ4z3gVDHGWxgl,hair,2
12312,25FTMokYEbEWHEdss5JLZS,maiden,3
12313,25FTMokYEbEWHEdss5JLZS,give,3
12314,25FTMokYEbEWHEdss5JLZS,damn,3
12315,25FTMokYEbEWHEdss5JLZS,baby,3
12316,25FTMokYEbEWHEdss5JLZS,iron,3
12317,25FTMokYEbEWHEdss5JLZS,dirtbag,2
12318,25FTMokYEbEWHEdss5JLZS,teenage,2
12319,25FTMokYEbEWHEdss5JLZS,listen,2
12320,25FTMokYEbEWHEdss5JLZS,drive,1
12321,25FTMokYEbEWHEdss5JLZS,iroc,1
12322,25FTMokYEbEWHEdss5JLZS,feel,1
12323,25FTMokYEbEWHEdss5JLZS,mold,1
12324,25FTMokYEbEWHEdss5JLZS,prom,1
12325,25FTMokYEbEWHEdss5JLZS,night,1
12326,25FTMokYEbEWHEdss5JLZS,lonely,1
12327,0wnZP5KJSJ8xmTJmmjOqwr,motherfucker,19
12328,0wnZP5KJSJ8xmTJmmjOqwr,bitch,8
12329,0wnZP5KJSJ8xmTJmmjOqwr,lil,7
12330,0wnZP5KJSJ8xmTJmmjOqwr,snip,7
12331,0wnZP5KJSJ8xmTJmmjOqwr,aight,7
12332,0wnZP5KJSJ8xmTJmmjOqwr,shake,6
12333,0wnZP5KJSJ8xmTJmmjOqwr,give,6
12334,0wnZP5KJSJ8xmTJmmjOqwr,favorite,6
12335,0wnZP5KJSJ8xmTJmmjOqwr,cartier,6
12336,0wnZP5KJSJ8xmTJmmjOqwr,lip,6
12337,0wnZP5KJSJ8xmTJmmjOqwr,ass,4
12338,0wnZP5KJSJ8xmTJmmjOqwr,hip,3
12339,0wnZP5KJSJ8xmTJmmjOqwr,baby,3
12340,0wnZP5KJSJ8xmTJmmjOqwr,bill,2
12341,0wnZP5KJSJ8xmTJmmjOqwr,call,2
12342,6qrcJkIpuWpxH0ruS8WVAy,darkness,13
12343,6qrcJkIpuWpxH0ruS8WVAy,bright,12
12344,6qrcJkIpuWpxH0ruS8WVAy,light,12
12345,6qrcJkIpuWpxH0ruS8WVAy,fall,12
12346,6qrcJkIpuWpxH0ruS8WVAy,thing,9
12347,6qrcJkIpuWpxH0ruS8WVAy,know,8
12348,6qrcJkIpuWpxH0ruS8WVAy,feel,4
12349,6qrcJkIpuWpxH0ruS8WVAy,track,4
12350,6qrcJkIpuWpxH0ruS8WVAy,back,4
12351,6qrcJkIpuWpxH0ruS8WVAy,lonely,2
12352,6qrcJkIpuWpxH0ruS8WVAy,leave,2
12353,6qrcJkIpuWpxH0ruS8WVAy,find,1
12354,6qrcJkIpuWpxH0ruS8WVAy,live,1
12355,6qrcJkIpuWpxH0ruS8WVAy,wash,1
12356,6qrcJkIpuWpxH0ruS8WVAy,hope,1
12357,19kHhX6f6EfLU7rcO3RqjO,anymore,6
12358,19kHhX6f6EfLU7rcO3RqjO,cry,6
12359,19kHhX6f6EfLU7rcO3RqjO,go,6
12360,19kHhX6f6EfLU7rcO3RqjO,home,6
12361,19kHhX6f6EfLU7rcO3RqjO,place,6
12362,19kHhX6f6EfLU7rcO3RqjO,call,6
12363,19kHhX6f6EfLU7rcO3RqjO,back,6
12364,19kHhX6f6EfLU7rcO3RqjO,notice,4
12365,19kHhX6f6EfLU7rcO3RqjO,walk,2
12366,19kHhX6f6EfLU7rcO3RqjO,learn,2
12367,19kHhX6f6EfLU7rcO3RqjO,time,2
12368,19kHhX6f6EfLU7rcO3RqjO,line,2
12369,19kHhX6f6EfLU7rcO3RqjO,lesson,2
12370,19kHhX6f6EfLU7rcO3RqjO,rain,2
12371,19kHhX6f6EfLU7rcO3RqjO,hurt,2
12372,4rHZZAmHpZrA3iH5zx8frV,love,34
12373,4rHZZAmHpZrA3iH5zx8frV,life,33
12374,4rHZZAmHpZrA3iH5zx8frV,ohh,14
12375,4rHZZAmHpZrA3iH5zx8frV,mirror,13
12376,4rHZZAmHpZrA3iH5zx8frV,back,13
12377,4rHZZAmHpZrA3iH5zx8frV,stare,10
12378,4rHZZAmHpZrA3iH5zx8frV,reflection,7
12379,4rHZZAmHpZrA3iH5zx8frV,hand,6
12380,4rHZZAmHpZrA3iH5zx8frV,wait,5
12381,4rHZZAmHpZrA3iH5zx8frV,show,4
12382,4rHZZAmHpZrA3iH5zx8frV,baby,4
12383,4rHZZAmHpZrA3iH5zx8frV,lookin,4
12384,4rHZZAmHpZrA3iH5zx8frV,make,4
12385,4rHZZAmHpZrA3iH5zx8frV,heart,4
12386,4rHZZAmHpZrA3iH5zx8frV,clear,3
12387,04hgBWsBDEyVP8pH0BCZbG,bitch,12
12388,04hgBWsBDEyVP8pH0BCZbG,nigga,3
12389,04hgBWsBDEyVP8pH0BCZbG,thing,3
12390,04hgBWsBDEyVP8pH0BCZbG,fuck,2
12391,04hgBWsBDEyVP8pH0BCZbG,thot,2
12392,04hgBWsBDEyVP8pH0BCZbG,nothin,2
12393,04hgBWsBDEyVP8pH0BCZbG,shit,2
12394,04hgBWsBDEyVP8pH0BCZbG,body,2
12395,04hgBWsBDEyVP8pH0BCZbG,lil,2
12396,04hgBWsBDEyVP8pH0BCZbG,bout,2
12397,04hgBWsBDEyVP8pH0BCZbG,way,2
12398,04hgBWsBDEyVP8pH0BCZbG,make,2
12399,04hgBWsBDEyVP8pH0BCZbG,eater,2
12400,04hgBWsBDEyVP8pH0BCZbG,boy,2
12401,04hgBWsBDEyVP8pH0BCZbG,rich,2
12402,035MzEbx4z2DxuRDymHXbv,ride,21
12403,035MzEbx4z2DxuRDymHXbv,baby,14
12404,035MzEbx4z2DxuRDymHXbv,rodeo,12
12405,035MzEbx4z2DxuRDymHXbv,time,9
12406,035MzEbx4z2DxuRDymHXbv,pony,8
12407,035MzEbx4z2DxuRDymHXbv,top,7
12408,035MzEbx4z2DxuRDymHXbv,feel,6
12409,035MzEbx4z2DxuRDymHXbv,body,6
12410,035MzEbx4z2DxuRDymHXbv,harley,6
12411,035MzEbx4z2DxuRDymHXbv,wind,6
12412,035MzEbx4z2DxuRDymHXbv,bragging,6
12413,035MzEbx4z2DxuRDymHXbv,friend,6
12414,035MzEbx4z2DxuRDymHXbv,girl,4
12415,035MzEbx4z2DxuRDymHXbv,love,4
12416,035MzEbx4z2DxuRDymHXbv,make,4
12417,2ogKhhoMClkFXek7ZgxAhN,shameless,6
12418,2ogKhhoMClkFXek7ZgxAhN,afraid,3
12419,2ogKhhoMClkFXek7ZgxAhN,give,3
12420,2ogKhhoMClkFXek7ZgxAhN,erase,3
12421,2ogKhhoMClkFXek7ZgxAhN,neck,3
12422,2ogKhhoMClkFXek7ZgxAhN,write,3
12423,2ogKhhoMClkFXek7ZgxAhN,show,3
12424,2ogKhhoMClkFXek7ZgxAhN,lung,3
12425,2ogKhhoMClkFXek7ZgxAhN,screamin,3
12426,2ogKhhoMClkFXek7ZgxAhN,mind,3
12427,2ogKhhoMClkFXek7ZgxAhN,time,3
12428,2ogKhhoMClkFXek7ZgxAhN,long,3
12429,2ogKhhoMClkFXek7ZgxAhN,emotion,2
12430,2ogKhhoMClkFXek7ZgxAhN,naked,2
12431,2ogKhhoMClkFXek7ZgxAhN,take,2
12432,40gk32E7YaTFoQwDIWv2SY,leave,8
12433,40gk32E7YaTFoQwDIWv2SY,find,5
12434,40gk32E7YaTFoQwDIWv2SY,change,4
12435,40gk32E7YaTFoQwDIWv2SY,place,2
12436,40gk32E7YaTFoQwDIWv2SY,cell,2
12437,40gk32E7YaTFoQwDIWv2SY,prison,2
12438,40gk32E7YaTFoQwDIWv2SY,mind,2
12439,40gk32E7YaTFoQwDIWv2SY,fuck,2
12440,40gk32E7YaTFoQwDIWv2SY,devil,1
12441,40gk32E7YaTFoQwDIWv2SY,death,1
12442,40gk32E7YaTFoQwDIWv2SY,drink,1
12443,40gk32E7YaTFoQwDIWv2SY,escape,1
12444,40gk32E7YaTFoQwDIWv2SY,phil,1
12445,40gk32E7YaTFoQwDIWv2SY,ronnie,1
12446,40gk32E7YaTFoQwDIWv2SY,disappear,1
12447,0EF1EE8zusg3Y869e56JFd,call,3
12448,0EF1EE8zusg3Y869e56JFd,spare,3
12449,0EF1EE8zusg3Y869e56JFd,time,3
12450,0EF1EE8zusg3Y869e56JFd,decency,3
12451,0EF1EE8zusg3Y869e56JFd,give,3
12452,0EF1EE8zusg3Y869e56JFd,indignity,3
12453,0EF1EE8zusg3Y869e56JFd,fall,3
12454,0EF1EE8zusg3Y869e56JFd,grieve,1
12455,0EF1EE8zusg3Y869e56JFd,close,1
12456,0EF1EE8zusg3Y869e56JFd,wor,1
12457,0EF1EE8zusg3Y869e56JFd,feel,1
12458,0EF1EE8zusg3Y869e56JFd,bout,1
12459,0EF1EE8zusg3Y869e56JFd,leave,1
12460,0EF1EE8zusg3Y869e56JFd,forgive,1
12461,0EF1EE8zusg3Y869e56JFd,make,1
12462,1XTY6rA7XQosc0ynkkE9kN,happen,4
12463,1XTY6rA7XQosc0ynkkE9kN,pretty,4
12464,1XTY6rA7XQosc0ynkkE9kN,head,4
12465,1XTY6rA7XQosc0ynkkE9kN,black,3
12466,1XTY6rA7XQosc0ynkkE9kN,mind,2
12467,1XTY6rA7XQosc0ynkkE9kN,hand,2
12468,1XTY6rA7XQosc0ynkkE9kN,hold,2
12469,1XTY6rA7XQosc0ynkkE9kN,gently,2
12470,1XTY6rA7XQosc0ynkkE9kN,time,1
12471,1XTY6rA7XQosc0ynkkE9kN,touch,1
12472,1XTY6rA7XQosc0ynkkE9kN,feel,1
12473,1XTY6rA7XQosc0ynkkE9kN,adrenaline,1
12474,1XTY6rA7XQosc0ynkkE9kN,week,1
12475,1XTY6rA7XQosc0ynkkE9kN,cheek,1
12476,1XTY6rA7XQosc0ynkkE9kN,light,1
12477,4yJ1fD1LvIVtTDOu4NyKLU,baby,13
12478,4yJ1fD1LvIVtTDOu4NyKLU,hope,6
12479,4yJ1fD1LvIVtTDOu4NyKLU,history,5
12480,4yJ1fD1LvIVtTDOu4NyKLU,hurt,4
12481,4yJ1fD1LvIVtTDOu4NyKLU,heart,3
12482,4yJ1fD1LvIVtTDOu4NyKLU,time,3
12483,4yJ1fD1LvIVtTDOu4NyKLU,night,3
12484,4yJ1fD1LvIVtTDOu4NyKLU,nothin,2
12485,4yJ1fD1LvIVtTDOu4NyKLU,call,2
12486,4yJ1fD1LvIVtTDOu4NyKLU,cross,2
12487,4yJ1fD1LvIVtTDOu4NyKLU,side,2
12488,4yJ1fD1LvIVtTDOu4NyKLU,terrify,2
12489,4yJ1fD1LvIVtTDOu4NyKLU,sleepless,2
12490,4yJ1fD1LvIVtTDOu4NyKLU,absolut,2
12491,4yJ1fD1LvIVtTDOu4NyKLU,drug,2
12492,187zHzb6JDM4YDSFNGkQ9u,light,14
12493,187zHzb6JDM4YDSFNGkQ9u,speed,12
12494,187zHzb6JDM4YDSFNGkQ9u,movin,11
12495,187zHzb6JDM4YDSFNGkQ9u,lancey,6
12496,187zHzb6JDM4YDSFNGkQ9u,pourin,4
12497,187zHzb6JDM4YDSFNGkQ9u,anti,3
12498,187zHzb6JDM4YDSFNGkQ9u,call,3
12499,187zHzb6JDM4YDSFNGkQ9u,turn,3
12500,187zHzb6JDM4YDSFNGkQ9u,tat,3
12501,187zHzb6JDM4YDSFNGkQ9u,clean,3
12502,187zHzb6JDM4YDSFNGkQ9u,boss,3
12503,187zHzb6JDM4YDSFNGkQ9u,gon,3
12504,187zHzb6JDM4YDSFNGkQ9u,money,3
12505,187zHzb6JDM4YDSFNGkQ9u,wipe,2
12506,187zHzb6JDM4YDSFNGkQ9u,spot,2
12507,1vJmd8YIIAz6XQ9GHlUr5p,hold,5
12508,1vJmd8YIIAz6XQ9GHlUr5p,breath,5
12509,1vJmd8YIIAz6XQ9GHlUr5p,lie,5
12510,1vJmd8YIIAz6XQ9GHlUr5p,back,4
12511,1vJmd8YIIAz6XQ9GHlUr5p,normal,3
12512,1vJmd8YIIAz6XQ9GHlUr5p,thing,3
12513,1vJmd8YIIAz6XQ9GHlUr5p,chest,3
12514,1vJmd8YIIAz6XQ9GHlUr5p,silence,3
12515,1vJmd8YIIAz6XQ9GHlUr5p,pray,2
12516,1vJmd8YIIAz6XQ9GHlUr5p,make,2
12517,1vJmd8YIIAz6XQ9GHlUr5p,refuse,2
12518,1vJmd8YIIAz6XQ9GHlUr5p,fine,2
12519,1vJmd8YIIAz6XQ9GHlUr5p,dead,2
12520,1vJmd8YIIAz6XQ9GHlUr5p,eye,2
12521,1vJmd8YIIAz6XQ9GHlUr5p,meet,2
12522,4KGGeE7RJsgLNZmnxGFlOj,fall,8
12523,4KGGeE7RJsgLNZmnxGFlOj,love,6
12524,4KGGeE7RJsgLNZmnxGFlOj,find,4
12525,4KGGeE7RJsgLNZmnxGFlOj,call,2
12526,4KGGeE7RJsgLNZmnxGFlOj,friend,2
12527,4KGGeE7RJsgLNZmnxGFlOj,cry,2
12528,4KGGeE7RJsgLNZmnxGFlOj,shoulder,2
12529,4KGGeE7RJsgLNZmnxGFlOj,old,2
12530,4KGGeE7RJsgLNZmnxGFlOj,guy,2
12531,4KGGeE7RJsgLNZmnxGFlOj,sky,2
12532,4KGGeE7RJsgLNZmnxGFlOj,sun,2
12533,4KGGeE7RJsgLNZmnxGFlOj,bossa,1
12534,4KGGeE7RJsgLNZmnxGFlOj,step,1
12535,4KGGeE7RJsgLNZmnxGFlOj,room,1
12536,4KGGeE7RJsgLNZmnxGFlOj,hope,1
12537,3NRql0A1Ef4RCvT473iqgD,find,7
12538,3NRql0A1Ef4RCvT473iqgD,head,5
12539,3NRql0A1Ef4RCvT473iqgD,back,4
12540,3NRql0A1Ef4RCvT473iqgD,remember,4
12541,3NRql0A1Ef4RCvT473iqgD,peace,3
12542,3NRql0A1Ef4RCvT473iqgD,lonely,3
12543,3NRql0A1Ef4RCvT473iqgD,hell,3
12544,3NRql0A1Ef4RCvT473iqgD,night,2
12545,3NRql0A1Ef4RCvT473iqgD,lot,2
12546,3NRql0A1Ef4RCvT473iqgD,love,2
12547,3NRql0A1Ef4RCvT473iqgD,fly,2
12548,3NRql0A1Ef4RCvT473iqgD,late,2
12549,3NRql0A1Ef4RCvT473iqgD,side,2
12550,3NRql0A1Ef4RCvT473iqgD,know,1
12551,3NRql0A1Ef4RCvT473iqgD,throne,1
12552,3B4etxytImrRKQgV3XHjnR,hula,9
12553,3B4etxytImrRKQgV3XHjnR,jeweler,9
12554,3B4etxytImrRKQgV3XHjnR,harley,8
12555,3B4etxytImrRKQgV3XHjnR,ridin,8
12556,3B4etxytImrRKQgV3XHjnR,hawaii,5
12557,3B4etxytImrRKQgV3XHjnR,baby,4
12558,3B4etxytImrRKQgV3XHjnR,ride,3
12559,3B4etxytImrRKQgV3XHjnR,sky,3
12560,3B4etxytImrRKQgV3XHjnR,purple,3
12561,3B4etxytImrRKQgV3XHjnR,call,3
12562,3B4etxytImrRKQgV3XHjnR,wave,3
12563,3B4etxytImrRKQgV3XHjnR,pink,3
12564,3B4etxytImrRKQgV3XHjnR,back,3
12565,3B4etxytImrRKQgV3XHjnR,tight,3
12566,3B4etxytImrRKQgV3XHjnR,ide,3
12567,1cFKKdG6gmpptMBFxasJOE,real,24
12568,1cFKKdG6gmpptMBFxasJOE,time,11
12569,1cFKKdG6gmpptMBFxasJOE,shit,7
12570,1cFKKdG6gmpptMBFxasJOE,feel,4
12571,1cFKKdG6gmpptMBFxasJOE,bring,2
12572,1cFKKdG6gmpptMBFxasJOE,ooh,2
12573,1cFKKdG6gmpptMBFxasJOE,death,1
12574,1cFKKdG6gmpptMBFxasJOE,ability,1
12575,1cFKKdG6gmpptMBFxasJOE,stuck,1
12576,1cFKKdG6gmpptMBFxasJOE,remedy,1
12577,1cFKKdG6gmpptMBFxasJOE,accountability,1
12578,1cFKKdG6gmpptMBFxasJOE,tryna,1
12579,1cFKKdG6gmpptMBFxasJOE,blame,1
12580,1cFKKdG6gmpptMBFxasJOE,put,1
12581,1cFKKdG6gmpptMBFxasJOE,baby,1
12582,3kQfBtkQqgN1fAMfhks8TU,sound,1
12583,3kQfBtkQqgN1fAMfhks8TU,song,1
12584,3kQfBtkQqgN1fAMfhks8TU,worth,1
12585,3kQfBtkQqgN1fAMfhks8TU,embe,1
12586,1AMADyXgIWayh5vXLZo2qF,heart,2
12587,1AMADyXgIWayh5vXLZo2qF,desire,2
12588,1AMADyXgIWayh5vXLZo2qF,fatal,2
12589,1AMADyXgIWayh5vXLZo2qF,disease,2
12590,1AMADyXgIWayh5vXLZo2qF,hopeful,1
12591,1AMADyXgIWayh5vXLZo2qF,smile,1
12592,1AMADyXgIWayh5vXLZo2qF,pleasant,1
12593,1AMADyXgIWayh5vXLZo2qF,surprise,1
12594,1AMADyXgIWayh5vXLZo2qF,demand,1
12595,1AMADyXgIWayh5vXLZo2qF,dream,1
12596,1AMADyXgIWayh5vXLZo2qF,embe,1
12597,5uu2OCGGrTRS1sIvlMgKwe,lose,2
12598,5uu2OCGGrTRS1sIvlMgKwe,love,2
12599,5uu2OCGGrTRS1sIvlMgKwe,heart,2
12600,5uu2OCGGrTRS1sIvlMgKwe,place,2
12601,5uu2OCGGrTRS1sIvlMgKwe,fly,2
12602,5uu2OCGGrTRS1sIvlMgKwe,head,1
12603,5uu2OCGGrTRS1sIvlMgKwe,cloud,1
12604,5uu2OCGGrTRS1sIvlMgKwe,spotlight,1
12605,5uu2OCGGrTRS1sIvlMgKwe,shine,1
12606,5uu2OCGGrTRS1sIvlMgKwe,bright,1
12607,5uu2OCGGrTRS1sIvlMgKwe,live,1
12608,5uu2OCGGrTRS1sIvlMgKwe,hard,1
12609,5uu2OCGGrTRS1sIvlMgKwe,away,1
12610,5uu2OCGGrTRS1sIvlMgKwe,hope,1
12611,5uu2OCGGrTRS1sIvlMgKwe,faith,1
12612,736PP5LTtREkDgktNmX3Gu,lift,14
12613,736PP5LTtREkDgktNmX3Gu,sky,8
12614,736PP5LTtREkDgktNmX3Gu,character,4
12615,736PP5LTtREkDgktNmX3Gu,special,2
12616,736PP5LTtREkDgktNmX3Gu,flower,2
12617,736PP5LTtREkDgktNmX3Gu,child,2
12618,736PP5LTtREkDgktNmX3Gu,head,2
12619,736PP5LTtREkDgktNmX3Gu,great,2
12620,736PP5LTtREkDgktNmX3Gu,power,1
12621,736PP5LTtREkDgktNmX3Gu,member,1
12622,736PP5LTtREkDgktNmX3Gu,low,1
12623,736PP5LTtREkDgktNmX3Gu,ticket,1
12624,736PP5LTtREkDgktNmX3Gu,kid,1
12625,736PP5LTtREkDgktNmX3Gu,long,1
12626,736PP5LTtREkDgktNmX3Gu,crazy,1
12627,0d5OZ7YYD8YXlXGitjHO0n,live,7
12628,0d5OZ7YYD8YXlXGitjHO0n,carry,3
12629,0d5OZ7YYD8YXlXGitjHO0n,feel,2
12630,0d5OZ7YYD8YXlXGitjHO0n,life,2
12631,0d5OZ7YYD8YXlXGitjHO0n,goin,2
12632,0d5OZ7YYD8YXlXGitjHO0n,tell,1
12633,0d5OZ7YYD8YXlXGitjHO0n,long,1
12634,0d5OZ7YYD8YXlXGitjHO0n,wish,1
12635,0d5OZ7YYD8YXlXGitjHO0n,change,1
12636,0d5OZ7YYD8YXlXGitjHO0n,mean,1
12637,0d5OZ7YYD8YXlXGitjHO0n,hurt,1
12638,0d5OZ7YYD8YXlXGitjHO0n,deserve,1
12639,0d5OZ7YYD8YXlXGitjHO0n,give,1
12640,0d5OZ7YYD8YXlXGitjHO0n,color,1
12641,0d5OZ7YYD8YXlXGitjHO0n,eye,1
12642,31MNHKE86sEXzIglbGQ6mu,baby,22
12643,31MNHKE86sEXzIglbGQ6mu,boy,5
12644,31MNHKE86sEXzIglbGQ6mu,body,5
12645,31MNHKE86sEXzIglbGQ6mu,honest,5
12646,31MNHKE86sEXzIglbGQ6mu,stop,3
12647,31MNHKE86sEXzIglbGQ6mu,tonight,3
12648,31MNHKE86sEXzIglbGQ6mu,fuck,3
12649,31MNHKE86sEXzIglbGQ6mu,start,3
12650,31MNHKE86sEXzIglbGQ6mu,feel,2
12651,31MNHKE86sEXzIglbGQ6mu,back,2
12652,31MNHKE86sEXzIglbGQ6mu,tight,2
12653,31MNHKE86sEXzIglbGQ6mu,party,2
12654,31MNHKE86sEXzIglbGQ6mu,grip,2
12655,31MNHKE86sEXzIglbGQ6mu,eye,2
12656,31MNHKE86sEXzIglbGQ6mu,side,2
12657,4TNFLwe6DhtR3Wn1JKMqMJ,make,13
12658,4TNFLwe6DhtR3Wn1JKMqMJ,dance,12
12659,4TNFLwe6DhtR3Wn1JKMqMJ,body,12
12660,4TNFLwe6DhtR3Wn1JKMqMJ,ehc,5
12661,4TNFLwe6DhtR3Wn1JKMqMJ,ticket,1
12662,4TNFLwe6DhtR3Wn1JKMqMJ,sufferation,1
12663,4TNFLwe6DhtR3Wn1JKMqMJ,smile,1
12664,4TNFLwe6DhtR3Wn1JKMqMJ,give,1
12665,4TNFLwe6DhtR3Wn1JKMqMJ,go,1
12666,4TNFLwe6DhtR3Wn1JKMqMJ,follow,1
12667,4TNFLwe6DhtR3Wn1JKMqMJ,beat,1
12668,4TNFLwe6DhtR3Wn1JKMqMJ,low,1
12669,4TNFLwe6DhtR3Wn1JKMqMJ,jain,1
12670,4TNFLwe6DhtR3Wn1JKMqMJ,liveget,1
12671,4TNFLwe6DhtR3Wn1JKMqMJ,human,1
12672,2ajhenDRiiAnCHHjsIOHhJ,shake,29
12673,2ajhenDRiiAnCHHjsIOHhJ,girl,21
12674,2ajhenDRiiAnCHHjsIOHhJ,mo,4
12675,2ajhenDRiiAnCHHjsIOHhJ,candy,2
12676,2ajhenDRiiAnCHHjsIOHhJ,touch,2
12677,2ajhenDRiiAnCHHjsIOHhJ,back,2
12678,2ajhenDRiiAnCHHjsIOHhJ,work,2
12679,2ajhenDRiiAnCHHjsIOHhJ,hit,2
12680,2ajhenDRiiAnCHHjsIOHhJ,shit,2
12681,2ajhenDRiiAnCHHjsIOHhJ,shakin,2
12682,2ajhenDRiiAnCHHjsIOHhJ,skeet,2
12683,2ajhenDRiiAnCHHjsIOHhJ,trick,2
12684,2ajhenDRiiAnCHHjsIOHhJ,loose,2
12685,2ajhenDRiiAnCHHjsIOHhJ,whassup,2
12686,2ajhenDRiiAnCHHjsIOHhJ,hard,2
12687,00zk0uua6s2ifh0Nc3ppfW,fly,28
12688,00zk0uua6s2ifh0Nc3ppfW,bitch,6
12689,00zk0uua6s2ifh0Nc3ppfW,everyday,4
12690,00zk0uua6s2ifh0Nc3ppfW,feel,4
12691,00zk0uua6s2ifh0Nc3ppfW,bout,4
12692,00zk0uua6s2ifh0Nc3ppfW,foot,4
12693,00zk0uua6s2ifh0Nc3ppfW,time,4
12694,00zk0uua6s2ifh0Nc3ppfW,fuck,4
12695,00zk0uua6s2ifh0Nc3ppfW,lot,4
12696,00zk0uua6s2ifh0Nc3ppfW,diamond,4
12697,00zk0uua6s2ifh0Nc3ppfW,night,4
12698,00zk0uua6s2ifh0Nc3ppfW,gettin,4
12699,00zk0uua6s2ifh0Nc3ppfW,bottle,4
12700,00zk0uua6s2ifh0Nc3ppfW,cash,4
12701,00zk0uua6s2ifh0Nc3ppfW,red,3
12702,0W4NhJhcqKCqEP2GIpDCDq,know,15
12703,0W4NhJhcqKCqEP2GIpDCDq,find,13
12704,0W4NhJhcqKCqEP2GIpDCDq,start,8
12705,0W4NhJhcqKCqEP2GIpDCDq,love,7
12706,0W4NhJhcqKCqEP2GIpDCDq,away,2
12707,0W4NhJhcqKCqEP2GIpDCDq,baby,2
12708,0W4NhJhcqKCqEP2GIpDCDq,fade,2
12709,0W4NhJhcqKCqEP2GIpDCDq,day,2
12710,0W4NhJhcqKCqEP2GIpDCDq,rainy,2
12711,0W4NhJhcqKCqEP2GIpDCDq,soul,2
12712,0W4NhJhcqKCqEP2GIpDCDq,heart,2
12713,0W4NhJhcqKCqEP2GIpDCDq,empty,2
12714,0W4NhJhcqKCqEP2GIpDCDq,go,2
12715,0W4NhJhcqKCqEP2GIpDCDq,believe,2
12716,0W4NhJhcqKCqEP2GIpDCDq,boy,1
12717,0sSRLXxknVTQDStgU1NqpY,turn,13
12718,0sSRLXxknVTQDStgU1NqpY,fault,13
12719,0sSRLXxknVTQDStgU1NqpY,bitch,9
12720,0sSRLXxknVTQDStgU1NqpY,get,9
