spotify_id,name,popularity,streams,release_date,key,mode,duration_ms
2ksyzVfU0WJoBpu8otr4pz,METAMORPHOSIS,87,,2021-11-25,G,Minor,142839.0
2l3IjjIko1lYKq9Q1QREyF,Utenfor,65,,2023-01-19,C,Major,172331.0
2lAKXl4KkFtCA76RYLkjPz,Richard Deer's Song,10,173702135,2013-01-22,E,Minor,238453.0
2lNTHWu2I5Tcz9ukWsV5Jj,Next Thing You Know,73,,2022-08-12,F,Major,175238.0
2n3Nzq9Mv1CUXzac82tw4M,Curved,69,,2023-09-26,D,Major,137647.0
2nLO71bixoyhjLXZ6HrnKU,TQG - Salsa Versión - Remix,37,618990393,2023-03-09,E,Minor,190346.0
2neydrTb5GVPRHNNmW0iPP,Last Rodeo,71,,2023-06-09,B,Minor,195488.0
2nibvvDdAQkVraYP00z2RS,Calling For You (feat. 21 Savage),79,,2023-10-06,C,Major,285630.0
2ogKhhoMClkFXek7ZgxAhN,Shameless,85,,2019-12-06,E,Minor,219742.0
2otAb5kIGdZzJCqcUHNztT,goodbye looks good on you (feat. Mitchell Tenpenny),72,,2023-08-18,C#,Minor,171080.0
2pIC8fTfWwGjbo31YyNtzT,RITMO DE TREINO,78,,2023-06-14,G,Major,102923.0
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),87,295998468,1999-08-20,G,Major,155933.0
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,85,245350949,1986-01-01,G,Minor,165733.0
2ppb3pB3fCGbxY6etkJ5VE,The Moral Proof of God Song,0,367814306,2022-09-08,G,Major,246145.0
2q6utlOBBdiOMZ4TcQ1CRj,You Carried Me - Jekalyn's Version,48,,2023-10-20,F#,Major,303648.0
2qeESyQyH7MRHCBotCQsNq,Hungry Like the Wolf,56,,1998-11-09,G,Major,209547.0
2qqeXjOOaXYwhiMRHIoGT9,Origen,0,126443991,2014-11-09,A#,Major,184291.0
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,87,,2018-11-16,C#,Minor,169354.0
2qy4LQ5B3y8NZ8YxEKrPFy,I'll Be Creepin' - Songs Of Yesterday Version,6,843957510,2000-01-01,E,Minor,217640.0
2rCVGFo2htxWlkDwm3klAB,ultraphunk,76,,2023-08-04,A,Major,115421.0
2rHH4cQyxEhJwvr0zmMVZV,Strawberry Wine And A Cheap Six Pack,50,65362788,2023-03-03,G#,Major,212224.0
2rSs8KpVa1J0b32guNWdoZ,Do-Si-Don'tcha,37,566954746,2022-02-25,A,Major,181406.0
2rVBHjan4XvLDCfwwTdQvu,gone.,0,2282771485,2023-02-13,A#,Major,171643.0
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,83,,2018-06-01,B,Major,193200.0
2stkLJ0JNcXkIRDNF3ld6c,You've Got a Friend in Me,71,,1995-01-01,C,Minor,124160.0
2tAbNHINMXPfiBaTcs20aB,Take My Life,40,,2022-05-20,G#,Major,200110.0
2tRcF1bE5ESw9c8ljLXLsR,Blowfly (with Ab-Soul),54,,2023-10-20,B,Minor,166239.0
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",89,1356565093,2022-07-06,D,Major,198938.0
2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,81,,2017-08-04,G,Major,224947.0
2tscKg9DAFFhOhp8X3Ssf8,Skeleton Sam,53,,2022-09-30,A,Major,174747.0
2uflssWlCaJ6CbTMOsUpNI,Aguacero,75,283359161,2022-05-06,,,
2uhGoW8wem2J8e2KpKTWGT,PINK PAPER DAISY,21,2280566092,2021-02-26,C#,Minor,155481.0
2uhw2oYbugGJbn10wipNX5,Novidade na Área,83,39709092,2023-06-23,F,Major,120014.0
2ulmNFm5fVsK5mlOQNdhJI,The Tree,62,,2023-09-15,A,Major,205531.0
2vHzOWRKYPLu8umRPIFuOq,Stefania (Kalush Orchestra),62,53729194,2022-03-18,,,
2vqPBDRdyZtQBALpP0YJdM,This Is Not a Christmas Song,41,317622165,2021-12-01,G,Minor,182667.0
2vzV2cEIRSAid5CUPjzYnE,You & I,53,,2023-10-20,C,Major,214505.0
2w7eLhPSwlf70q9dQ1LGpR,San Andreas Theme Song,62,344055883,2005-06-15,,,
2wktlPxgkgVIsAv2ypiGJg,Let Me Down Slowly - Hardstyle Covers Remixes Of Popular Songs,25,1374581173,2023-06-16,D#,Minor,138562.0
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",77,,2019-10-04,A#,Major,167693.0
2x0WlnmfG39ZuDmstl9xfX,End Game,82,,2017-11-10,D,Major,244827.0
2xUdYfY3LpJb4Iv37RypnO,I Just Can't Wait to Be King,60,,2019-07-11,F#,Major,202987.0
2xdvhChCtpYxyNApVJEUG1,"When You Wish Upon a Star - From ""Disney 100""",60,,2023-05-15,A#,Major,234004.0
2yi7HZrBOC4bMUSTcs4VK6,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",74,,2013-01-01,C,Minor,206507.0
2yjlYDiNiQkdxVqTlaSrlX,Super Freaky Girl,73,428685680,2022-08-26,D,Major,170977.0
2yzshFeBIwH8tWIqHEFLeD,un x100to,85,505671438,2023-08-25,A,Major,194563.0
2z2gqgwu1GCurpZJYzcytE,Boyz Don't Cry,72,,2023-09-15,A#,Major,202224.0
2zP7XSG2knSBpMJGf77WjF,Universal Truth,67,,2023-07-06,G,Major,195273.0
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,86,,1979-07-27,F#,Minor,208400.0
301n9g0yGgsTjpR75NU2kB,Memories,7,582863434,2023-07-07,,,
307kaV2BoOC4pRRzwJUJxf,Mil Veces,80,,2023-10-20,C#,Minor,154024.0
30QYxvXOJZhGBF6DvpNb8w,I Knew You Were Trouble - Spotify Singles,73,,2023-10-18,F#,Major,233617.0
30SDhccuNZwitgkaEkpvVO,MODA FASHION GANG,0,307370144,2022-03-06,G#,Major,94154.0
30W8VKHrAZmHzObnwAoc1u,TUS LÁGRIMAS,74,184622518,2022-04-01,,,
30XBkzzcubUJLANeXM4D0C,I’m Tired (with Zendaya) - Bonus Track,63,121913181,2022-04-22,C,Minor,187944.0
30Xh83fw03PZ2Wfm36H4EZ,Lady Mi Amor,66,53987404,2022-09-14,,,
30Y4CV7A6YqtQtTTo7Ue4j,Mean (Taylor's Version),78,,2023-07-07,E,Major,238693.0
30ZwYmaZ9rrmjlEHLhF8qR,RITMO DE MEDALLO,77,,2023-09-29,A,Minor,118653.0
31CdkzHnMbvJuKZvtCQfR6,We Are Never Ever Getting Back Together (Taylor's Version),76,,2021-11-12,G,Major,193147.0
31MNHKE86sEXzIglbGQ6mu,Got Me Started,83,,2023-10-13,G,Minor,198448.0
31xPyKSU8Q5rC6FOsJujGy,My Glorious Fall,15,302006641,2022-07-29,,,
31yydnZnSeCwkRPY7tlgQJ,Hot Boy (feat. Lil Baby),70,,2023-03-31,D,Major,169893.0
322B6Not1OsMLCCxHg6sZl,NO HANDS (SIDE A),54,,2023-10-20,A,Major,137003.0
32TjTdbpM9dv5gBVFXbU8S,Fox Hunt,55,,2023-10-19,G,Major,196534.0
34Kw6GcpNKfvvSRdar4LoR,ADORE,17,1439191367,2023-06-16,G,Major,211280.0
34lfu3S4fIcKZRNXzbdbo7,Live Another Day,79,,2021-08-27,A,Major,133565.0
34o6gteNy2T5rieA0xYAgo,Don't ever say love me (feat. RM of BTS),68,34502215,2023-05-04,B,Minor,214920.0
34sEuPH6qlnXxBCt7vIVfh,Plastic Ocean Song No Bs Focus on Goodness,0,170413877,2022-06-27,,,
34sOdxWu9FljH84UXdRwu1,all-american bitch,86,,2023-09-08,F#,Major,165834.0
35FW5OEe4p38LdjK1KqT2X,Tá OK (Remix),82,,2023-08-03,G#,Minor,171761.0
35IcAVSMsU9qzHfpPbvC8A,Feels Like,77,,2021-11-12,B,Major,152318.0
35ot3QDwiII3xLbuB9N1ZW,The Real Slime Shady,39,1424589568,2023-06-23,A,Minor,243256.0
365mXNysWKstBws7Aj390x,love nwantiti (ah ah ah),1,726837877,2023-07-14,G#,Major,145800.0
368eeEO3Y2uZUQ6S5oIjcu,TQM,86,,2023-05-19,F,Minor,157252.0
36LUzJIzvi56RMbXrA5M72,we fell in love in october - TikTok Remix,60,723043854,2023-09-06,,,
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),83,1221813483,2021-04-23,C,Major,191014.0
37OBlWR4QwbMJvReT8myht,Following,69,,2023-09-01,E,Major,185848.0
37oH0n1BUfNa0ljaofvNQu,Song with You,27,240580042,2023-07-01,,,
37sINbJZcFdHFAsVNsPq1i,Superheroes,76,401036314,2014-09-15,D#,Major,245467.0
383Xc44Sk083AfilScCV27,i’m still in my car recording these songs outside the movie theater,0,265882712,2023-09-28,E,Major,218649.0
38RLObegC9ggpKPRVQDc1g,AMERICAN HORROR SHOW,76,,2023-06-23,D,Major,149391.0
38UYeBLfvpnDSG9GznZdnL,Tormenta (feat. Bad Bunny),74,149778242,2023-02-24,C,Major,193464.0
38q3DHTyh55h3ffuFNfKn2,Business(Music To Attract Money Audio 8D),16,1062345656,2016-08-25,G#,Minor,82430.0
3936OLY1SxZ4cVqxqrS7p2,Sea Of Dreams,45,,2023-10-20,A,Minor,262000.0
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,78,244585109,2022-08-12,,,
39fD0qvjgk8RarJnoBiDTx,Lovesick,74,,2023-09-08,E,Major,225360.0
39fKVWP7D9qAmkM8qjRQoC,Thang For You (feat. NoCap),69,,2023-06-30,B,Major,259547.0
39jFcITDD1RqmYWmyXfsvA,Ab-Workout,9,,2023-06-11,C#,Major,203076.0
39lnzOIUCSNaQmgBHoz7rt,Everyday,68,194902696,1958,,,
39sDitIeCMrVX2QyXHY46t,Blue Hair,86,,2018-05-08,E,Major,217000.0
39uEuUEWsAZtozSQRPlf62,I'M THAT BITCH,55,,2023-03-24,G,Minor,152043.0
39yNGLlopJa3q3brHLUrlc,Heaven Song,45,144584800,2009-11-17,G,Major,244547.0
3ARnoFU7Jr0OjdChyg3w2p,Russian National Anthem,28,198275403,2005-01-01,D#,Major,86307.0
3AY6H68WNMDzWw9JhPW4Jv,"Fool's Gold - Recorded At RAK Studios, London",60,,2017-12-13,F#,Major,204295.0
3AmVt1GKoL0qV4jf1PxbJj,Enemy - Epic Version (from Arcane League of Legends) - Cover,48,1223481149,2021-11-12,G,Major,116476.0
3B228N0GxfUCwPyfNcJxps,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,77,103762518,2023-04-08,F,Major,145200.0
3B4etxytImrRKQgV3XHjnR,Harleys In Hawaii,77,,2020-08-28,A#,Minor,185481.0
3B6fE7oCyZhGpEOE4eE2Ay,Butterfly Song,68,1143647827,2023-09-15,C#,Major,124807.0
3BWguWmXMv5qMakmIVHUWJ,fukumean Gay Version,40,95217315,2023-07-28,C#,Minor,125317.0
3CLSHJv5aUROAN2vfOyCOh,Close Eyes,81,,2021-05-25,C,Major,132346.0
3CSyBUDZHG5ESu0wCcFPaQ,Carti,54,71573339,2022-11-04,F,Minor,123288.0
3CU1qWV0h0PvWXQg71YUoo,HOUSE OF LUX,74,,2023-08-18,F,Minor,140735.0
3CUMd8XMv3LBSLrDrKoXQE,From A Man,65,,2023-10-13,B,Minor,207133.0
3CeCwYWvdfXbZLXFhBrbnf,Love Story (Taylor’s Version),85,,2021-02-12,D,Major,235767.0
3CfXxSeROGWnrthe6sWpKH,Seams,19,445763624,2011-06-20,G,Major,244280.0
3Cv3yKjL5Qpf6FN2SJT0LL,Take Me To Church - Acoustic Covers Versions of Popular Songs,33,2135158446,2021-10-11,C#,Minor,135814.0
3DBJE1Zndql25OGUQSv7aD,A Year Ago,78,,2023-05-12,G#,Major,170830.0
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),82,1575467011,2021-06-25,G#,Major,208667.0
3Dm8skAbA9W4ufmCESqlDg,Aquiver,67,,2023-07-02,C,Major,230550.0
3EEd6ldsPat620GVYMEhOP,Goo Goo Muck,71,,1981-01-01,E,Minor,186038.0
3EaJDYHA0KnX88JvDhL9oa,Dark Red,90,,2017-02-20,F#,Major,173104.0
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),89,618885532,2022-06-17,C,Major,218365.0
3F8ydJz1se1vIxZTRcRjIJ,PRINCE OF DARKNESS,73,,2022-01-14,G#,Major,123871.0
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,82,951637566,2020-03-27,C,Major,198371.0
3FLnmMcOujAnNWoXLRNO9K,"The Family Madrigal (From ""Encanto"")",1,184937148,2022-10-05,C#,Major,225215.0
3Fc2ZrWUswQ4QhDyamW920,"Swan Songs, D. 957: No. 14, Ständchen",12,301242089,2020-03-07,D,Major,252627.0
3FjK86616FbluOfTxNK2gY,A N X I E T Y (feat. Doechii),79,,2023-09-15,C,Major,148928.0
3FvTHuefYV6TxE3Kseqno8,LOU LOU,91,,2023-10-19,G,Minor,188000.0
3G9ZnSjGYyHx7e221v0qse,He Mele No Lilo,63,,2002-01-01,D,Major,148133.0
3GDIZO71jiE1FEcHEJh3RH,The Mariner's Revenge Song,49,1022258230,2005,A,Minor,525933.0
3GTyqpv12KmARyhilpvKHA,123 (Dolly Song) feat. Karma Child,45,404562836,2021-09-10,A,Minor,141653.0
3GWaFFi6TlPcZLYmCCHZ9O,Teenage Dream,76,,2022-06-02,A#,Major,178000.0
3GYlZ7tbxLOxe6ewMNVTkw,TV,86,,2022-07-21,E,Minor,281381.0
3GaGWoU1KfVqgl7vnRHP55,Demasiadas Mujeres,77,339473453,2021-02-26,A,Minor,153960.0
3GclBZcEjUxcJ69mABiPIB,Peaches (Bowser's Song from The Super Mario Bros. Movie) - Remix,32,68216992,2023-04-27,A#,Minor,198431.0
3Gs7mVfWKl567mjozgxmXv,Niña Bonita,76,115010040,2023-04-21,G,Major,187653.0
3HOKxuTDmNVmIlCIpBiD8m,LAGUNAS,87,39058561,2023-06-29,B,Major,231247.0
3HUsPE1JtHvTdNwwdzsCj2,Saria's Song (Lost Woods),30,822239726,2022-03-11,C,Major,165517.0
3IAfUEeaXRX9s9UdKOJrFI,Envolver,75,546191065,2021-11-11,E,Minor,193806.0
3IPnBzGRMg6BfViFxxa0Gq,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",73,,2013-01-01,F#,Minor,124733.0
3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,90,,2023-09-08,A,Major,184784.0
3IftdsEdhYBjFenO3VWDht,Snowflake,68,,2023-10-12,D,Major,182667.0
3IxGpAFxBAAfCQ6dv6sBiw,SHAKE SUMN (with Sexyy Red) - REMIX,68,,2023-07-07,B,Minor,124806.0
3IyNoadUO8UCr5pj5NqHr6,De Rodillas,21,93438910,2011-02-14,C,Major,181280.0
3J0jlN9j7fpmghvALVF0Th,Haunted House,56,,2022-10-24,A,Major,133773.0
3JCaq3KDSROg3TXhdiDa9n,Ley Seca,75,355219175,2021-09-03,G#,Major,263253.0
3JTMWdhcJPiegDSe7SvZS3,Cannibal,70,,2010-11-19,C#,Major,194253.0
3JiJnwn6OyTXnVJx3oWe92,Nothing but the Rain,14,213438580,2016-09-16,F#,Major,264818.0
3JvKfv6T31zO0ini8iNItO,Another Love,92,,2013-06-24,E,Minor,244360.0
3Kn8ot4CivyNKG1S9DBuEw,Problems,40,209768491,2021-03-26,B,Major,206065.0
3KzgdYUlqV6TOG7JCmx2Wg,Beyond the Sea,72,84697729,1959,,,
3LEo0SOxxooypx3nWyCITO,Extra Extra! (Dead by Daylight: Demi Plays Theme Song),30,,2021-05-28,F,Minor,197957.0
3LJ63EsBIs3zJSOWoLPtzM,BBWW (Broken Boys World Wide) SONG,0,106249219,2021-02-14,,,
3LzAFrnO7CxaeBgtQhHsAP,Corazón Roto pt. 3,85,,2023-09-08,C#,Minor,348400.0
3M3lz4VfhjrsvinuUU4ZJ0,Sunno,65,,2023-02-11,D#,Major,144000.0
3M6YfoPwvvTHK1mnCQmqHI,Love,57,,2017-08-04,D#,Major,116947.0
3MEw32BjByG0vS8YVe5Sfa,Son Of The Mountains,53,,2023-09-29,A,Major,207318.0
3MbOT5mzE94Ne0Hv51akoS,Brand New,74,,2023-09-27,F,Minor,175671.0
3MytWN8L7shNYzGl4tAKRp,Sparks Fly (Taylor’s Version),79,,2023-07-07,F,Major,261231.0
3Myu2lHEo0F24ZetCqRDVN,Shivers (New Song),15,1302184087,2022-04-08,D#,Major,219246.0
3N0IduKoUhYxQTGBxVkYLP,Monotonia,36,380726517,2023-09-22,D#,Major,189278.0
3NRql0A1Ef4RCvT473iqgD,Hell N Back,80,,2019-08-15,A#,Minor,213573.0
3NanY0K4okhIQzL33U5Ad8,Boy's a Liar,74,156338624,2022-11-30,F,Major,131253.0
3NbQIxqkq36cy5a8Ub9vZ0,"Likka Sto 2 (feat. Travis Scott, G Herbo & BIA)",59,,2023-10-13,C#,Major,234965.0
3NxvntBHi894ndlef6WXuG,Love Of My Life Worldwide,32,233671263,2003-09-01,,,
3O5osWf1rSoKMwe6E9ZaXP,evermore (feat. Bon Iver),70,,2020-12-11,C#,Major,304107.0
3OHfY25tqY28d16oZczHc8,Kill Bill,86,,2022-12-09,G#,Major,153947.0
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,76,1138474110,2021-01-06,E,Minor,132780.0
3P0y5vYWxPRRekolc4eCHp,Center of Attention,66,,2023-01-26,D,Major,206250.0
3P9pRL7V9yM9DhY6NGZjzA,Love Like This,74,,2023-07-21,A#,Minor,173303.0
3PG9Q89FOydXO8rJesUewH,White Sandy Beach Of Hawai'i,53,429829812,1993-11-01,F,Major,157133.0
3PH1nUysW7ybo3Yu8sqlPN,Seu Brilho Sumiu - Ao Vivo,80,138517666,2023-03-02,F#,Major,168840.0
3PgMCbLEC0M5tWO2uoKNyO,Mastermind (Siren Song),0,218320587,2020-12-29,,,
3PigB8AnVf6zPtWvVC5fJL,Never Not Remember You,59,,2023-07-28,D,Major,177924.0
3PpWCS95gDUDRPko3u1MZ9,Prohibidox,79,185392587,2022-09-14,,,
3Pu3IChaAoa5EjgUBv5F6x,Ballroom Blitz,63,,1974-11,E,Minor,246573.0
3PyRSNu87qhTv5UwGrkedR,Runaways,52,,2023-06-09,F,Major,183563.0
3QF5RsWzK1lCvf2o2cY65P,Dear Reader,71,,2022-10-22,C,Major,225194.0
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),84,560222750,2021-09-10,C#,Major,252262.0
3QnxeNu890sL0Lcfy0iFzQ,Mountain Man,50,284216603,2018-08-10,,,
3QsW0CN21JBMxbVw8XrTei,This Room,37,635412045,2021-07-20,A,Major,216000.0
3R3HY6mOyGwxJ4dxGgg0Do,Ojos Azules,76,,2023-08-24,D,Minor,188571.0
3ROgWZzcpQ0y8k67PzlbBC,Heaven - feat. Damon Albarn,58,,2023-10-20,F#,Major,322453.0
3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)",72,,2020-12-11,G,Minor,215627.0
3RauEVgRgj1IuWdJ9fDs70,The Man,86,,2019-08-23,C,Major,190360.0
3RlfkOE0lXMec08I6CaakR,YUMMI,77,,2023-10-02,F,Major,96279.0
3S0OAdkoU7pdcjYbMtxEZm,Don't Get Me Wrong,13,103787664,2016-04-01,D,Minor,262857.0
3S1tTwSKIZgf4QGltFyCxM,Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,70,1205951614,2013-01-01,B,Minor,155587.0
3SJkYcyMNImuGlzZYFjNlu,The Rain Song,42,433356509,2018-06-14,C,Major,232394.0
3SKSMSUVpLcnuEvYlSAKmy,Band Man Drew Drew,0,675039469,2023-03-03,G,Major,154540.0
3SXrCieFxIGAlDUHsVJ0ga,Summertime,2,290228626,2023-08-11,D,Major,209058.0
3SZWGDiq9URFL2PwpWix8f,Lift Me Up (Score Version),37,297328960,2022-11-11,C#,Major,68799.0
3TNSVsiFngfe68UJpMq1oS,Starting Over,67,,2020-08-27,A#,Major,240413.0
3TSRH5IgWTHc8QZSAmo4bz,Cross My Heart I Hope U Die,62,,2020-08-21,B,Minor,168875.0
3TzPVU3jj6YdTunVdKimiQ,GHOST!,78,,2022-12-02,C,Major,231705.0
3UMrglJeju5yWyYIW6o99b,The Great War,76,,2022-10-22,F,Major,240356.0
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,94,152850295,2023-03-24,G,Major,212241.0
3V0A5gVJFGy4Hmo3MJ59uD,The One,64,,2023-08-04,C,Major,134715.0
3VhSNsXfjallnP3cd29jJe,Song Talk,7,148461629,2022-09-30,,,
3Vntmi3nJSKKGGqTNqUXiS,The Conceited Song,0,56870689,2021-09-20,D,Major,93645.0
3VvcKToPY3diGRjERt8NvD,Sea Of Problems,80,,2023-03-11,G,Minor,110625.0
3W2UlaHx93we9YqM1BvjFZ,Droplet of Grace,68,,2023-08-16,A#,Major,186000.0
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,90,449701773,2022-04-22,E,Minor,228013.0
3X3bpUzxIuoW2MemqudZ5n,Detective Lieutenant,32,,2022-03-11,D,Major,206600.0
3X6qK1LdMkSOhklwRa2ZfG,Danger (Spider) (Offset & JID),69,24975653,2023-06-02,B,Major,205267.0
3XB5uhhlYSnkxpSihkNQwh,QLONA,88,,2023-08-11,G,Minor,172798.0
3XCsnZP8tL6fAbYofj9O0M,Ain't Missin' You,60,,2022-09-16,F#,Major,176372.0
3XFkhxO5jo2hBOWNzIQ9UB,"So Close - From ""Enchanted""/Soundtrack Version",61,,2007-01-01,B,Major,226840.0
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),77,,1999-06-15,D,Major,261973.0
3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),76,311395144,2022-01-13,C#,Minor,136267.0
3XREkzDHsWdBL5tybyCDBH,SloMo,49,65719930,2021-12-24,,,
3XUUqVCxN5hLLeG0qPChHH,Pasoori Song | Veena Cover | Veena Instrumental Music,0,284249832,2023-02-22,,,
3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,77,608334048,2021-07-23,A,Major,187585.0
3XhSOW9ADQ3Zt7FJtbKU5Z,Running Up That Hill (A Deal With God) - Hardstyle Covers Remixes,0,1024858327,2023-07-28,A,Minor,138000.0
3XjCJ3iss8ztaCcFr3hdbC,plane to paris,58,,2023-07-14,C,Major,234050.0
3XjN0mvFkQp1FMVM9Ro5hm,RUMBATÓN,70,157990698,2022-03-25,D#,Minor,248769.0
3XjvMZqm2AQ8thMCD6w9w2,Mas Rica Que Ayer,82,146409671,2023-03-02,B,Major,199149.0
3XoYqtiWHhsk59frZupImG,What Else Can I Do?,71,,2021-11-19,E,Major,179427.0
3YfGTvsTAWGC2lgoDOikUz,One in a Million,81,,2023-08-04,B,Major,160530.0
3YgtkOxZsTuaZdL8McA1FQ,adore u,82,,2023-08-11,C,Major,220653.0
3Yw6KJjm8ycybvl6UdW9dq,GANGSTER (PQFNEDG),80,,2023-10-19,A,Minor,215470.0
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,75,,2019-11-15,A#,Minor,194848.0
3Z3QhZAZpqwZa1phsbQ3JZ,Driving Home for Christmas,79,429504768,2007-11-10,A,Major,240213.0
3ZZq9396zv8pcn5GYVhxUi,Down Under,77,252871192,1981-11-09,B,Minor,222320.0
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),81,,2023-08-18,D,Major,190286.0
3Zwd3kMni6WOjqULcZ6oFi,"6 Schubertian Songs: Winterreise, Op. 89, D. 911: No. 13. Die Post (arr. J. K. Mertz)",23,16011326,1992-07-10,D,Major,150760.0
3aROTIlJEYc90xE8hlm4Be,Mindvibe,67,,2023-05-30,C,Major,183201.0
3awXX3NCCFczArHPXTdrNk,"Lieder ohne Worte (Songs without Words), Book 1, Op. 19b: Lied ohne Worte (Song without Words) No. 6 in G Minor, Op. 19, No. 6, ""Venezianisches Gondellied"" (Venetian Gondola Song)",63,1687664027,1991-03-24,G,Minor,124533.0
3axBDZmJLbGw61413B8XIS,Women Ain’t Whiskey,56,,2023-09-08,F,Major,166387.0
3b5MPNYlX8ztJowxAwzTai,Winner,72,,2023-08-25,C,Major,217210.0
3bO8IVIiKreOv3jkjt3oNd,Shape Of You - Relaxing Acoustic Covers Versions of Popular Songs,28,3562543890,2021-10-11,A,Major,145951.0
3bRWGhpeNUkJfFydelSwBk,GTA.mp3,80,,2023-09-07,G,Minor,151654.0
3bf3XBOxWYhspKjUNsmD8Q,Nothing Compares To You (Feat. Kane Brown),60,,2023-07-14,E,Major,207801.0
3bzkdI9iT7ygXbHMzl4rkB,Beat das Trevas [Slowed + Reverb],70,,2023-02-21,F,Minor,132795.0
3c1ItvzDDDpmDgLH9SIUp4,Immortals,65,,2014-11-04,B,Minor,195027.0
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,86,,2021-01-08,B,Minor,178520.0
3cDyocF0Ibdfs1SFQk5cLZ,Lollipop,92,,2023-07-28,F#,Major,199947.0
3ctrMLYxilwSeAK5AdVrLj,Unremain,65,,2023-02-16,D,Major,142500.0
3cwVEUzKMyQLvq51b6I8Ul,Tranquillizing,67,,2023-10-11,C,Major,174550.0
3djNBlI7xOggg7pnsOLaNm,California Love - Original Version,64,579395142,2007-12-03,G,Major,284480.0
3dlE1QVhw2NgAobAqR1avF,"3 Poemas, Op. 81: Tu Pupila Es Azul",0,354495408,2009-06-16,F,Major,109333.0
3dnP0JxCgygwQH9Gm7q7nb,Ella Baila Sola,87,725980112,2023-03-16,F,Minor,165671.0
3e3d56Bm1T3NDEifwZQDHt,Watermelon Meow Meow,55,2322580122,2012-01-05,F#,Minor,61362.0
3eNOyXmzuA46bUvi8FkIoW,Mamaw's House,76,,2023-09-28,D,Major,187269.0
3eX0NZfLtGzoLUxPNvRfqm,Maroon,80,,2022-10-21,G,Major,218271.0
3eqCJfgJJs8iKx49KO12s3,REMIX EXCLUSIVO,77,117206995,2023-03-17,F,Minor,206947.0
3exsS4AVm9MhF7iW7R0WqT,Within Reach,66,,2023-07-27,D,Major,135724.0
3fKpSA5w8iqLe9sNdIDESW,Call Your Mom (with Lizzy McAlpine),76,,2023-09-15,C,Major,274790.0
3fLKmVaC7ML5n0owMitrdU,In Pursuit of Happiness,8,467727006,2007-08-24,C#,Minor,232377.0
3fQGCDMqkvMiUOPYTfVsgG,FatherTime,44,127309180,2020-02-25,F,Major,101512.0
3fQmxabM2a1aRgowsvwSyb,"I Dreamed a Dream (From the Musical ""Les Miserables"")",0,39893489,2018-12-13,C,Major,268312.0
3fonAuTvuI5KMcmnueLAPq,Straight and Narrow,80,,2023-09-21,A#,Major,199875.0
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,84,,2015-05-04,A,Major,293293.0
3fytQQcjEOWXlvI9BDXVcK,What's This?,65,,2006-01-01,F,Major,185573.0
3gA9Y5RsXBUKkr1IP6v4g3,Paint My Bedroom Black,62,,2023-10-11,C,Major,229713.0
3gfSH9aYZbyGjdmbeoWliw,Siempre Pendientes,81,295152154,2022-08-15,,,
3h4HlcmWdexWJ6SSyZG67E,To The Bank,70,,2023-09-29,G#,Major,132566.0
3hUxzQpSfdDqwM3ZTFQY0K,august,91,,2020-07-24,F,Major,261923.0
3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,90,181831132,2020-02-10,A,Minor,164571.0
3iQyxNq8TnhYimIMrKbEwa,A Little More,53,,2022-11-02,G#,Major,186726.0
