,0,1,2
12254,6EQLN1Fl8oy46k4FMwhxug,fine,1
12255,6EQLN1Fl8oy46k4FMwhxug,embe,1
12256,75EIDyYc0excxUOzold15R,old,8
12257,75EIDyYc0excxUOzold15R,bit,4
12258,75EIDyYc0excxUOzold15R,weight,4
12259,75EIDyYc0excxUOzold15R,shoulder,4
12260,75EIDyYc0excxUOzold15R,young,3
12261,75EIDyYc0excxUOzold15R,age,3
12262,75EIDyYc0excxUOzold15R,guy,2
12263,75EIDyYc0excxUOzold15R,colder,2
12264,75EIDyYc0excxUOzold15R,cold,2
12265,75EIDyYc0excxUOzold15R,dear,1
12266,75EIDyYc0excxUOzold15R,liveget,1
12267,75EIDyYc0excxUOzold15R,understand,1
12268,75EIDyYc0excxUOzold15R,number,1
12269,75EIDyYc0excxUOzold15R,summer,1
12270,75EIDyYc0excxUOzold15R,want,1
12271,3sLTYBYs6lJsFK84t2X7wt,bathroom,11
12272,3sLTYBYs6lJsFK84t2X7wt,baby,10
12273,3sLTYBYs6lJsFK84t2X7wt,forget,5
12274,3sLTYBYs6lJsFK84t2X7wt,slow,5
12275,3sLTYBYs6lJsFK84t2X7wt,dance,5
12276,3sLTYBYs6lJsFK84t2X7wt,get,5
12277,3sLTYBYs6lJsFK84t2X7wt,move,2
12278,3sLTYBYs6lJsFK84t2X7wt,girl,2
12279,3sLTYBYs6lJsFK84t2X7wt,love,1
12280,3sLTYBYs6lJsFK84t2X7wt,addictive,1
12281,3sLTYBYs6lJsFK84t2X7wt,sorry,1
12282,3sLTYBYs6lJsFK84t2X7wt,make,1
12283,3sLTYBYs6lJsFK84t2X7wt,feel,1
12284,3sLTYBYs6lJsFK84t2X7wt,oohembe,1
12285,0QIjsbm2fh1cJ45XO9eGqq,fly,46
12286,0QIjsbm2fh1cJ45XO9eGqq,super,13
12287,0QIjsbm2fh1cJ45XO9eGqq,drunk,4
12288,0QIjsbm2fh1cJ45XO9eGqq,high,4
12289,0QIjsbm2fh1cJ45XO9eGqq,move,4
12290,0QIjsbm2fh1cJ45XO9eGqq,watch,4
12291,0QIjsbm2fh1cJ45XO9eGqq,luxury,3
12292,0QIjsbm2fh1cJ45XO9eGqq,drop,3
12293,0QIjsbm2fh1cJ45XO9eGqq,smooth,3
12294,0QIjsbm2fh1cJ45XO9eGqq,invent,3
12295,0QIjsbm2fh1cJ45XO9eGqq,woo,3
12296,0QIjsbm2fh1cJ45XO9eGqq,love,3
12297,0QIjsbm2fh1cJ45XO9eGqq,lady,3
12298,0QIjsbm2fh1cJ45XO9eGqq,sky,3
12299,0QIjsbm2fh1cJ45XO9eGqq,wake,3
12300,1AWQoqb9bSvzTjaLralEkT,dance,18
12301,1AWQoqb9bSvzTjaLralEkT,walk,9
12302,1AWQoqb9bSvzTjaLralEkT,away,9
12303,1AWQoqb9bSvzTjaLralEkT,talk,8
12304,1AWQoqb9bSvzTjaLralEkT,boy,8
12305,1AWQoqb9bSvzTjaLralEkT,quick,7
12306,1AWQoqb9bSvzTjaLralEkT,girl,6
12307,1AWQoqb9bSvzTjaLralEkT,body,5
12308,1AWQoqb9bSvzTjaLralEkT,rock,5
12309,1AWQoqb9bSvzTjaLralEkT,floor,4
12310,1AWQoqb9bSvzTjaLralEkT,day,4
12311,1AWQoqb9bSvzTjaLralEkT,break,4
12312,1AWQoqb9bSvzTjaLralEkT,play,4
12313,1AWQoqb9bSvzTjaLralEkT,stay,4
12314,1AWQoqb9bSvzTjaLralEkT,grab,4
12315,5FMXrphygZ4z3gVDHGWxgl,copa,16
12316,5FMXrphygZ4z3gVDHGWxgl,passion,4
12317,5FMXrphygZ4z3gVDHGWxgl,fashion,4
12318,5FMXrphygZ4z3gVDHGWxgl,music,4
12319,5FMXrphygZ4z3gVDHGWxgl,lose,4
12320,5FMXrphygZ4z3gVDHGWxgl,spot,3
12321,5FMXrphygZ4z3gVDHGWxgl,love,3
12322,5FMXrphygZ4z3gVDHGWxgl,fall,3
12323,5FMXrphygZ4z3gVDHGWxgl,hot,3
12324,5FMXrphygZ4z3gVDHGWxgl,copacabana,3
12325,5FMXrphygZ4z3gVDHGWxgl,dress,2
12326,5FMXrphygZ4z3gVDHGWxgl,bar,2
12327,5FMXrphygZ4z3gVDHGWxgl,wear,2
12328,5FMXrphygZ4z3gVDHGWxgl,feather,2
12329,5FMXrphygZ4z3gVDHGWxgl,hair,2
12330,25FTMokYEbEWHEdss5JLZS,maiden,3
12331,25FTMokYEbEWHEdss5JLZS,give,3
12332,25FTMokYEbEWHEdss5JLZS,damn,3
12333,25FTMokYEbEWHEdss5JLZS,baby,3
12334,25FTMokYEbEWHEdss5JLZS,iron,3
12335,25FTMokYEbEWHEdss5JLZS,dirtbag,2
12336,25FTMokYEbEWHEdss5JLZS,teenage,2
12337,25FTMokYEbEWHEdss5JLZS,listen,2
12338,25FTMokYEbEWHEdss5JLZS,drive,1
12339,25FTMokYEbEWHEdss5JLZS,iroc,1
12340,25FTMokYEbEWHEdss5JLZS,feel,1
12341,25FTMokYEbEWHEdss5JLZS,mold,1
12342,25FTMokYEbEWHEdss5JLZS,prom,1
12343,25FTMokYEbEWHEdss5JLZS,night,1
12344,25FTMokYEbEWHEdss5JLZS,lonely,1
12345,0wnZP5KJSJ8xmTJmmjOqwr,motherfucker,19
12346,0wnZP5KJSJ8xmTJmmjOqwr,bitch,8
12347,0wnZP5KJSJ8xmTJmmjOqwr,lil,7
12348,0wnZP5KJSJ8xmTJmmjOqwr,snip,7
12349,0wnZP5KJSJ8xmTJmmjOqwr,aight,7
12350,0wnZP5KJSJ8xmTJmmjOqwr,shake,6
12351,0wnZP5KJSJ8xmTJmmjOqwr,give,6
12352,0wnZP5KJSJ8xmTJmmjOqwr,favorite,6
12353,0wnZP5KJSJ8xmTJmmjOqwr,cartier,6
12354,0wnZP5KJSJ8xmTJmmjOqwr,lip,6
12355,0wnZP5KJSJ8xmTJmmjOqwr,ass,4
12356,0wnZP5KJSJ8xmTJmmjOqwr,hip,3
12357,0wnZP5KJSJ8xmTJmmjOqwr,baby,3
12358,0wnZP5KJSJ8xmTJmmjOqwr,bill,2
12359,0wnZP5KJSJ8xmTJmmjOqwr,call,2
12360,6qrcJkIpuWpxH0ruS8WVAy,darkness,13
12361,6qrcJkIpuWpxH0ruS8WVAy,bright,12
12362,6qrcJkIpuWpxH0ruS8WVAy,light,12
12363,6qrcJkIpuWpxH0ruS8WVAy,fall,12
12364,6qrcJkIpuWpxH0ruS8WVAy,thing,9
12365,6qrcJkIpuWpxH0ruS8WVAy,know,8
12366,6qrcJkIpuWpxH0ruS8WVAy,feel,4
12367,6qrcJkIpuWpxH0ruS8WVAy,track,4
12368,6qrcJkIpuWpxH0ruS8WVAy,back,4
12369,6qrcJkIpuWpxH0ruS8WVAy,lonely,2
12370,6qrcJkIpuWpxH0ruS8WVAy,leave,2
12371,6qrcJkIpuWpxH0ruS8WVAy,find,1
12372,6qrcJkIpuWpxH0ruS8WVAy,live,1
12373,6qrcJkIpuWpxH0ruS8WVAy,wash,1
12374,6qrcJkIpuWpxH0ruS8WVAy,hope,1
12375,19kHhX6f6EfLU7rcO3RqjO,anymore,6
12376,19kHhX6f6EfLU7rcO3RqjO,cry,6
12377,19kHhX6f6EfLU7rcO3RqjO,go,6
12378,19kHhX6f6EfLU7rcO3RqjO,home,6
12379,19kHhX6f6EfLU7rcO3RqjO,place,6
12380,19kHhX6f6EfLU7rcO3RqjO,call,6
12381,19kHhX6f6EfLU7rcO3RqjO,back,6
12382,19kHhX6f6EfLU7rcO3RqjO,notice,4
12383,19kHhX6f6EfLU7rcO3RqjO,walk,2
12384,19kHhX6f6EfLU7rcO3RqjO,learn,2
12385,19kHhX6f6EfLU7rcO3RqjO,time,2
12386,19kHhX6f6EfLU7rcO3RqjO,line,2
12387,19kHhX6f6EfLU7rcO3RqjO,lesson,2
12388,19kHhX6f6EfLU7rcO3RqjO,rain,2
12389,19kHhX6f6EfLU7rcO3RqjO,hurt,2
12390,4rHZZAmHpZrA3iH5zx8frV,love,34
12391,4rHZZAmHpZrA3iH5zx8frV,life,33
12392,4rHZZAmHpZrA3iH5zx8frV,ohh,14
12393,4rHZZAmHpZrA3iH5zx8frV,mirror,13
12394,4rHZZAmHpZrA3iH5zx8frV,back,13
12395,4rHZZAmHpZrA3iH5zx8frV,stare,10
12396,4rHZZAmHpZrA3iH5zx8frV,reflection,7
12397,4rHZZAmHpZrA3iH5zx8frV,hand,6
12398,4rHZZAmHpZrA3iH5zx8frV,wait,5
12399,4rHZZAmHpZrA3iH5zx8frV,show,4
12400,4rHZZAmHpZrA3iH5zx8frV,baby,4
12401,4rHZZAmHpZrA3iH5zx8frV,lookin,4
12402,4rHZZAmHpZrA3iH5zx8frV,make,4
12403,4rHZZAmHpZrA3iH5zx8frV,heart,4
12404,4rHZZAmHpZrA3iH5zx8frV,clear,3
12405,04hgBWsBDEyVP8pH0BCZbG,bitch,12
12406,04hgBWsBDEyVP8pH0BCZbG,nigga,3
12407,04hgBWsBDEyVP8pH0BCZbG,thing,3
12408,04hgBWsBDEyVP8pH0BCZbG,fuck,2
12409,04hgBWsBDEyVP8pH0BCZbG,thot,2
12410,04hgBWsBDEyVP8pH0BCZbG,nothin,2
12411,04hgBWsBDEyVP8pH0BCZbG,shit,2
12412,04hgBWsBDEyVP8pH0BCZbG,body,2
12413,04hgBWsBDEyVP8pH0BCZbG,lil,2
12414,04hgBWsBDEyVP8pH0BCZbG,bout,2
12415,04hgBWsBDEyVP8pH0BCZbG,way,2
12416,04hgBWsBDEyVP8pH0BCZbG,make,2
12417,04hgBWsBDEyVP8pH0BCZbG,eater,2
12418,04hgBWsBDEyVP8pH0BCZbG,boy,2
12419,04hgBWsBDEyVP8pH0BCZbG,rich,2
12420,035MzEbx4z2DxuRDymHXbv,ride,21
12421,035MzEbx4z2DxuRDymHXbv,baby,14
12422,035MzEbx4z2DxuRDymHXbv,rodeo,12
12423,035MzEbx4z2DxuRDymHXbv,time,9
12424,035MzEbx4z2DxuRDymHXbv,pony,8
12425,035MzEbx4z2DxuRDymHXbv,top,7
12426,035MzEbx4z2DxuRDymHXbv,feel,6
12427,035MzEbx4z2DxuRDymHXbv,body,6
12428,035MzEbx4z2DxuRDymHXbv,harley,6
12429,035MzEbx4z2DxuRDymHXbv,wind,6
12430,035MzEbx4z2DxuRDymHXbv,bragging,6
12431,035MzEbx4z2DxuRDymHXbv,friend,6
12432,035MzEbx4z2DxuRDymHXbv,girl,4
12433,035MzEbx4z2DxuRDymHXbv,love,4
12434,035MzEbx4z2DxuRDymHXbv,make,4
12435,2ogKhhoMClkFXek7ZgxAhN,shameless,6
12436,2ogKhhoMClkFXek7ZgxAhN,afraid,3
12437,2ogKhhoMClkFXek7ZgxAhN,give,3
12438,2ogKhhoMClkFXek7ZgxAhN,erase,3
12439,2ogKhhoMClkFXek7ZgxAhN,neck,3
12440,2ogKhhoMClkFXek7ZgxAhN,write,3
12441,2ogKhhoMClkFXek7ZgxAhN,show,3
12442,2ogKhhoMClkFXek7ZgxAhN,lung,3
12443,2ogKhhoMClkFXek7ZgxAhN,screamin,3
12444,2ogKhhoMClkFXek7ZgxAhN,mind,3
12445,2ogKhhoMClkFXek7ZgxAhN,time,3
12446,2ogKhhoMClkFXek7ZgxAhN,long,3
12447,2ogKhhoMClkFXek7ZgxAhN,emotion,2
12448,2ogKhhoMClkFXek7ZgxAhN,naked,2
12449,2ogKhhoMClkFXek7ZgxAhN,take,2
12450,40gk32E7YaTFoQwDIWv2SY,leave,8
12451,40gk32E7YaTFoQwDIWv2SY,find,5
12452,40gk32E7YaTFoQwDIWv2SY,change,4
12453,40gk32E7YaTFoQwDIWv2SY,place,2
12454,40gk32E7YaTFoQwDIWv2SY,cell,2
12455,40gk32E7YaTFoQwDIWv2SY,prison,2
12456,40gk32E7YaTFoQwDIWv2SY,mind,2
12457,40gk32E7YaTFoQwDIWv2SY,fuck,2
12458,40gk32E7YaTFoQwDIWv2SY,devil,1
12459,40gk32E7YaTFoQwDIWv2SY,death,1
12460,40gk32E7YaTFoQwDIWv2SY,drink,1
12461,40gk32E7YaTFoQwDIWv2SY,escape,1
12462,40gk32E7YaTFoQwDIWv2SY,phil,1
12463,40gk32E7YaTFoQwDIWv2SY,ronnie,1
12464,40gk32E7YaTFoQwDIWv2SY,disappear,1
12465,0EF1EE8zusg3Y869e56JFd,call,3
12466,0EF1EE8zusg3Y869e56JFd,spare,3
12467,0EF1EE8zusg3Y869e56JFd,time,3
12468,0EF1EE8zusg3Y869e56JFd,decency,3
12469,0EF1EE8zusg3Y869e56JFd,give,3
12470,0EF1EE8zusg3Y869e56JFd,indignity,3
12471,0EF1EE8zusg3Y869e56JFd,fall,3
12472,0EF1EE8zusg3Y869e56JFd,grieve,1
12473,0EF1EE8zusg3Y869e56JFd,close,1
12474,0EF1EE8zusg3Y869e56JFd,wor,1
12475,0EF1EE8zusg3Y869e56JFd,feel,1
12476,0EF1EE8zusg3Y869e56JFd,bout,1
12477,0EF1EE8zusg3Y869e56JFd,leave,1
12478,0EF1EE8zusg3Y869e56JFd,forgive,1
12479,0EF1EE8zusg3Y869e56JFd,make,1
12480,1XTY6rA7XQosc0ynkkE9kN,happen,4
12481,1XTY6rA7XQosc0ynkkE9kN,pretty,4
12482,1XTY6rA7XQosc0ynkkE9kN,head,4
12483,1XTY6rA7XQosc0ynkkE9kN,black,3
12484,1XTY6rA7XQosc0ynkkE9kN,mind,2
12485,1XTY6rA7XQosc0ynkkE9kN,hand,2
12486,1XTY6rA7XQosc0ynkkE9kN,hold,2
12487,1XTY6rA7XQosc0ynkkE9kN,gently,2
12488,1XTY6rA7XQosc0ynkkE9kN,time,1
12489,1XTY6rA7XQosc0ynkkE9kN,touch,1
12490,1XTY6rA7XQosc0ynkkE9kN,feel,1
12491,1XTY6rA7XQosc0ynkkE9kN,adrenaline,1
12492,1XTY6rA7XQosc0ynkkE9kN,week,1
12493,1XTY6rA7XQosc0ynkkE9kN,cheek,1
12494,1XTY6rA7XQosc0ynkkE9kN,light,1
12495,4yJ1fD1LvIVtTDOu4NyKLU,baby,13
12496,4yJ1fD1LvIVtTDOu4NyKLU,hope,6
12497,4yJ1fD1LvIVtTDOu4NyKLU,history,5
12498,4yJ1fD1LvIVtTDOu4NyKLU,hurt,4
12499,4yJ1fD1LvIVtTDOu4NyKLU,heart,3
12500,4yJ1fD1LvIVtTDOu4NyKLU,time,3
12501,4yJ1fD1LvIVtTDOu4NyKLU,night,3
12502,4yJ1fD1LvIVtTDOu4NyKLU,nothin,2
12503,4yJ1fD1LvIVtTDOu4NyKLU,call,2
12504,4yJ1fD1LvIVtTDOu4NyKLU,cross,2
12505,4yJ1fD1LvIVtTDOu4NyKLU,side,2
12506,4yJ1fD1LvIVtTDOu4NyKLU,terrify,2
12507,4yJ1fD1LvIVtTDOu4NyKLU,sleepless,2
12508,4yJ1fD1LvIVtTDOu4NyKLU,absolut,2
12509,4yJ1fD1LvIVtTDOu4NyKLU,drug,2
12510,187zHzb6JDM4YDSFNGkQ9u,light,14
12511,187zHzb6JDM4YDSFNGkQ9u,speed,12
12512,187zHzb6JDM4YDSFNGkQ9u,movin,11
12513,187zHzb6JDM4YDSFNGkQ9u,lancey,6
12514,187zHzb6JDM4YDSFNGkQ9u,pourin,4
12515,187zHzb6JDM4YDSFNGkQ9u,anti,3
12516,187zHzb6JDM4YDSFNGkQ9u,call,3
12517,187zHzb6JDM4YDSFNGkQ9u,turn,3
12518,187zHzb6JDM4YDSFNGkQ9u,tat,3
12519,187zHzb6JDM4YDSFNGkQ9u,clean,3
12520,187zHzb6JDM4YDSFNGkQ9u,boss,3
12521,187zHzb6JDM4YDSFNGkQ9u,gon,3
12522,187zHzb6JDM4YDSFNGkQ9u,money,3
12523,187zHzb6JDM4YDSFNGkQ9u,wipe,2
12524,187zHzb6JDM4YDSFNGkQ9u,spot,2
12525,1vJmd8YIIAz6XQ9GHlUr5p,hold,5
12526,1vJmd8YIIAz6XQ9GHlUr5p,breath,5
12527,1vJmd8YIIAz6XQ9GHlUr5p,lie,5
12528,1vJmd8YIIAz6XQ9GHlUr5p,back,4
12529,1vJmd8YIIAz6XQ9GHlUr5p,normal,3
12530,1vJmd8YIIAz6XQ9GHlUr5p,thing,3
12531,1vJmd8YIIAz6XQ9GHlUr5p,chest,3
12532,1vJmd8YIIAz6XQ9GHlUr5p,silence,3
12533,1vJmd8YIIAz6XQ9GHlUr5p,pray,2
12534,1vJmd8YIIAz6XQ9GHlUr5p,make,2
12535,1vJmd8YIIAz6XQ9GHlUr5p,refuse,2
12536,1vJmd8YIIAz6XQ9GHlUr5p,fine,2
12537,1vJmd8YIIAz6XQ9GHlUr5p,dead,2
12538,1vJmd8YIIAz6XQ9GHlUr5p,eye,2
12539,1vJmd8YIIAz6XQ9GHlUr5p,meet,2
12540,4KGGeE7RJsgLNZmnxGFlOj,fall,8
12541,4KGGeE7RJsgLNZmnxGFlOj,love,6
12542,4KGGeE7RJsgLNZmnxGFlOj,find,4
12543,4KGGeE7RJsgLNZmnxGFlOj,call,2
12544,4KGGeE7RJsgLNZmnxGFlOj,friend,2
12545,4KGGeE7RJsgLNZmnxGFlOj,cry,2
12546,4KGGeE7RJsgLNZmnxGFlOj,shoulder,2
12547,4KGGeE7RJsgLNZmnxGFlOj,old,2
12548,4KGGeE7RJsgLNZmnxGFlOj,guy,2
12549,4KGGeE7RJsgLNZmnxGFlOj,sky,2
12550,4KGGeE7RJsgLNZmnxGFlOj,sun,2
12551,4KGGeE7RJsgLNZmnxGFlOj,bossa,1
12552,4KGGeE7RJsgLNZmnxGFlOj,step,1
12553,4KGGeE7RJsgLNZmnxGFlOj,room,1
12554,4KGGeE7RJsgLNZmnxGFlOj,hope,1
12555,3NRql0A1Ef4RCvT473iqgD,find,7
12556,3NRql0A1Ef4RCvT473iqgD,head,5
12557,3NRql0A1Ef4RCvT473iqgD,back,4
12558,3NRql0A1Ef4RCvT473iqgD,remember,4
12559,3NRql0A1Ef4RCvT473iqgD,peace,3
12560,3NRql0A1Ef4RCvT473iqgD,lonely,3
12561,3NRql0A1Ef4RCvT473iqgD,hell,3
12562,3NRql0A1Ef4RCvT473iqgD,night,2
12563,3NRql0A1Ef4RCvT473iqgD,lot,2
12564,3NRql0A1Ef4RCvT473iqgD,love,2
12565,3NRql0A1Ef4RCvT473iqgD,fly,2
12566,3NRql0A1Ef4RCvT473iqgD,late,2
12567,3NRql0A1Ef4RCvT473iqgD,side,2
12568,3NRql0A1Ef4RCvT473iqgD,know,1
12569,3NRql0A1Ef4RCvT473iqgD,throne,1
12570,3B4etxytImrRKQgV3XHjnR,hula,9
12571,3B4etxytImrRKQgV3XHjnR,jeweler,9
12572,3B4etxytImrRKQgV3XHjnR,harley,8
12573,3B4etxytImrRKQgV3XHjnR,ridin,8
12574,3B4etxytImrRKQgV3XHjnR,hawaii,5
12575,3B4etxytImrRKQgV3XHjnR,baby,4
12576,3B4etxytImrRKQgV3XHjnR,ride,3
12577,3B4etxytImrRKQgV3XHjnR,sky,3
12578,3B4etxytImrRKQgV3XHjnR,purple,3
12579,3B4etxytImrRKQgV3XHjnR,call,3
12580,3B4etxytImrRKQgV3XHjnR,wave,3
12581,3B4etxytImrRKQgV3XHjnR,pink,3
12582,3B4etxytImrRKQgV3XHjnR,back,3
12583,3B4etxytImrRKQgV3XHjnR,tight,3
12584,3B4etxytImrRKQgV3XHjnR,ide,3
12585,1cFKKdG6gmpptMBFxasJOE,real,24
12586,1cFKKdG6gmpptMBFxasJOE,time,11
12587,1cFKKdG6gmpptMBFxasJOE,shit,7
12588,1cFKKdG6gmpptMBFxasJOE,feel,4
12589,1cFKKdG6gmpptMBFxasJOE,bring,2
12590,1cFKKdG6gmpptMBFxasJOE,ooh,2
12591,1cFKKdG6gmpptMBFxasJOE,death,1
12592,1cFKKdG6gmpptMBFxasJOE,ability,1
12593,1cFKKdG6gmpptMBFxasJOE,stuck,1
12594,1cFKKdG6gmpptMBFxasJOE,remedy,1
12595,1cFKKdG6gmpptMBFxasJOE,accountability,1
12596,1cFKKdG6gmpptMBFxasJOE,tryna,1
12597,1cFKKdG6gmpptMBFxasJOE,blame,1
12598,1cFKKdG6gmpptMBFxasJOE,put,1
12599,1cFKKdG6gmpptMBFxasJOE,baby,1
12600,3kQfBtkQqgN1fAMfhks8TU,sound,1
12601,3kQfBtkQqgN1fAMfhks8TU,song,1
12602,3kQfBtkQqgN1fAMfhks8TU,worth,1
12603,3kQfBtkQqgN1fAMfhks8TU,embe,1
12604,1AMADyXgIWayh5vXLZo2qF,heart,2
12605,1AMADyXgIWayh5vXLZo2qF,desire,2
12606,1AMADyXgIWayh5vXLZo2qF,fatal,2
12607,1AMADyXgIWayh5vXLZo2qF,disease,2
12608,1AMADyXgIWayh5vXLZo2qF,hopeful,1
12609,1AMADyXgIWayh5vXLZo2qF,smile,1
12610,1AMADyXgIWayh5vXLZo2qF,pleasant,1
12611,1AMADyXgIWayh5vXLZo2qF,surprise,1
12612,1AMADyXgIWayh5vXLZo2qF,demand,1
12613,1AMADyXgIWayh5vXLZo2qF,dream,1
12614,1AMADyXgIWayh5vXLZo2qF,embe,1
12615,5uu2OCGGrTRS1sIvlMgKwe,lose,2
12616,5uu2OCGGrTRS1sIvlMgKwe,love,2
12617,5uu2OCGGrTRS1sIvlMgKwe,heart,2
12618,5uu2OCGGrTRS1sIvlMgKwe,place,2
12619,5uu2OCGGrTRS1sIvlMgKwe,fly,2
12620,5uu2OCGGrTRS1sIvlMgKwe,head,1
12621,5uu2OCGGrTRS1sIvlMgKwe,cloud,1
12622,5uu2OCGGrTRS1sIvlMgKwe,spotlight,1
12623,5uu2OCGGrTRS1sIvlMgKwe,shine,1
12624,5uu2OCGGrTRS1sIvlMgKwe,bright,1
12625,5uu2OCGGrTRS1sIvlMgKwe,live,1
12626,5uu2OCGGrTRS1sIvlMgKwe,hard,1
12627,5uu2OCGGrTRS1sIvlMgKwe,away,1
12628,5uu2OCGGrTRS1sIvlMgKwe,hope,1
12629,5uu2OCGGrTRS1sIvlMgKwe,faith,1
12630,736PP5LTtREkDgktNmX3Gu,lift,14
12631,736PP5LTtREkDgktNmX3Gu,sky,8
12632,736PP5LTtREkDgktNmX3Gu,character,4
12633,736PP5LTtREkDgktNmX3Gu,special,2
12634,736PP5LTtREkDgktNmX3Gu,flower,2
12635,736PP5LTtREkDgktNmX3Gu,child,2
12636,736PP5LTtREkDgktNmX3Gu,head,2
12637,736PP5LTtREkDgktNmX3Gu,great,2
12638,736PP5LTtREkDgktNmX3Gu,power,1
12639,736PP5LTtREkDgktNmX3Gu,member,1
12640,736PP5LTtREkDgktNmX3Gu,low,1
12641,736PP5LTtREkDgktNmX3Gu,ticket,1
12642,736PP5LTtREkDgktNmX3Gu,kid,1
12643,736PP5LTtREkDgktNmX3Gu,long,1
12644,736PP5LTtREkDgktNmX3Gu,crazy,1
12645,0d5OZ7YYD8YXlXGitjHO0n,live,7
12646,0d5OZ7YYD8YXlXGitjHO0n,carry,3
12647,0d5OZ7YYD8YXlXGitjHO0n,feel,2
12648,0d5OZ7YYD8YXlXGitjHO0n,life,2
12649,0d5OZ7YYD8YXlXGitjHO0n,goin,2
12650,0d5OZ7YYD8YXlXGitjHO0n,tell,1
12651,0d5OZ7YYD8YXlXGitjHO0n,long,1
12652,0d5OZ7YYD8YXlXGitjHO0n,wish,1
12653,0d5OZ7YYD8YXlXGitjHO0n,change,1
12654,0d5OZ7YYD8YXlXGitjHO0n,mean,1
12655,0d5OZ7YYD8YXlXGitjHO0n,hurt,1
12656,0d5OZ7YYD8YXlXGitjHO0n,deserve,1
12657,0d5OZ7YYD8YXlXGitjHO0n,give,1
12658,0d5OZ7YYD8YXlXGitjHO0n,color,1
12659,0d5OZ7YYD8YXlXGitjHO0n,eye,1
12660,31MNHKE86sEXzIglbGQ6mu,baby,22
12661,31MNHKE86sEXzIglbGQ6mu,boy,5
12662,31MNHKE86sEXzIglbGQ6mu,body,5
12663,31MNHKE86sEXzIglbGQ6mu,honest,5
12664,31MNHKE86sEXzIglbGQ6mu,stop,3
12665,31MNHKE86sEXzIglbGQ6mu,tonight,3
12666,31MNHKE86sEXzIglbGQ6mu,fuck,3
12667,31MNHKE86sEXzIglbGQ6mu,start,3
12668,31MNHKE86sEXzIglbGQ6mu,feel,2
12669,31MNHKE86sEXzIglbGQ6mu,back,2
12670,31MNHKE86sEXzIglbGQ6mu,tight,2
12671,31MNHKE86sEXzIglbGQ6mu,party,2
12672,31MNHKE86sEXzIglbGQ6mu,grip,2
12673,31MNHKE86sEXzIglbGQ6mu,eye,2
12674,31MNHKE86sEXzIglbGQ6mu,side,2
12675,2ajhenDRiiAnCHHjsIOHhJ,shake,29
12676,2ajhenDRiiAnCHHjsIOHhJ,girl,21
12677,2ajhenDRiiAnCHHjsIOHhJ,mo,4
12678,2ajhenDRiiAnCHHjsIOHhJ,candy,2
12679,2ajhenDRiiAnCHHjsIOHhJ,touch,2
12680,2ajhenDRiiAnCHHjsIOHhJ,back,2
12681,2ajhenDRiiAnCHHjsIOHhJ,work,2
12682,2ajhenDRiiAnCHHjsIOHhJ,hit,2
12683,2ajhenDRiiAnCHHjsIOHhJ,shit,2
12684,2ajhenDRiiAnCHHjsIOHhJ,shakin,2
12685,2ajhenDRiiAnCHHjsIOHhJ,skeet,2
12686,2ajhenDRiiAnCHHjsIOHhJ,trick,2
12687,2ajhenDRiiAnCHHjsIOHhJ,loose,2
12688,2ajhenDRiiAnCHHjsIOHhJ,whassup,2
12689,2ajhenDRiiAnCHHjsIOHhJ,hard,2
12690,00zk0uua6s2ifh0Nc3ppfW,fly,28
12691,00zk0uua6s2ifh0Nc3ppfW,bitch,6
12692,00zk0uua6s2ifh0Nc3ppfW,everyday,4
12693,00zk0uua6s2ifh0Nc3ppfW,feel,4
12694,00zk0uua6s2ifh0Nc3ppfW,bout,4
12695,00zk0uua6s2ifh0Nc3ppfW,foot,4
12696,00zk0uua6s2ifh0Nc3ppfW,time,4
12697,00zk0uua6s2ifh0Nc3ppfW,fuck,4
12698,00zk0uua6s2ifh0Nc3ppfW,lot,4
12699,00zk0uua6s2ifh0Nc3ppfW,diamond,4
12700,00zk0uua6s2ifh0Nc3ppfW,night,4
12701,00zk0uua6s2ifh0Nc3ppfW,gettin,4
12702,00zk0uua6s2ifh0Nc3ppfW,bottle,4
12703,00zk0uua6s2ifh0Nc3ppfW,cash,4
12704,00zk0uua6s2ifh0Nc3ppfW,red,3
12705,0W4NhJhcqKCqEP2GIpDCDq,know,15
12706,0W4NhJhcqKCqEP2GIpDCDq,find,13
12707,0W4NhJhcqKCqEP2GIpDCDq,start,8
12708,0W4NhJhcqKCqEP2GIpDCDq,love,7
12709,0W4NhJhcqKCqEP2GIpDCDq,away,2
12710,0W4NhJhcqKCqEP2GIpDCDq,baby,2
12711,0W4NhJhcqKCqEP2GIpDCDq,fade,2
12712,0W4NhJhcqKCqEP2GIpDCDq,day,2
12713,0W4NhJhcqKCqEP2GIpDCDq,rainy,2
12714,0W4NhJhcqKCqEP2GIpDCDq,soul,2
12715,0W4NhJhcqKCqEP2GIpDCDq,heart,2
12716,0W4NhJhcqKCqEP2GIpDCDq,empty,2
12717,0W4NhJhcqKCqEP2GIpDCDq,go,2
12718,0W4NhJhcqKCqEP2GIpDCDq,believe,2
12719,0W4NhJhcqKCqEP2GIpDCDq,boy,1
12720,0sSRLXxknVTQDStgU1NqpY,turn,13
12721,0sSRLXxknVTQDStgU1NqpY,fault,13
12722,0sSRLXxknVTQDStgU1NqpY,bitch,9
12723,0sSRLXxknVTQDStgU1NqpY,get,9
12724,0sSRLXxknVTQDStgU1NqpY,lose,6
